"dmc_code"
"#0Z1915132PC   ###*Z00 B1YC009XEY6*=01S-190226-2B0202-0.24-3596-2060-157.5-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YE006J60Z*=01S-190226-3B0101-0.25-3596-2070-157.7-25-30-150327"
"#0Z1915132PC   ###*Z00 B1Y900NASW6*=01S-190226-1A0202-0.26-3596-2063-155.7-25-30-150327"
"#0Z1915132PC   ###*Z00 B1Y900NAT0I*=01S-190226-1A0102-0.26-3596-2067-156.2-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YE006J54 *=01S-190226-3B0101-0.27-3596-2066-156.8-25-30-150327"
"#0Z1915132PC   ###*Z00 B1Y900NASR1*=01S-190226-1A0202-0.24-3596-2059-155.4-25-30-150327"
"#0Z1915132PC   ###*Z00 B1Y900NASY8*=01S-190226-1A0102-0.25-3596-2066-156.5-25-30-150327"
"#0Z1915132PC   ###*Z00 B1Y900NAV6Q*=01S-190226-1A0102-0.26-3596-2060-157.0-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YC009XGU4*=01S-190226-2B0102-0.25-3596-2067-157.2-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YE006J5I9*=01S-190226-3B0102-0.26-3596-2066-157.0-25-30-150327"
"#0Z1915132PC   ###*Z00 B1Y900NAUW8*=01S-190226-1A0102-0.24-3596-2068-157.6-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YC009XF2I*=01S-190226-2B0102-0.28-3596-2070-158.0-25-30-150327"
"#0Z1915132PC   ###*Z00 B1Y900NAUS4*=01S-190226-1A0102-0.25-3596-2069-157.8-25-30-150327"
"#0Z1915132PC   ###*Z00 B1Y900NAV2M*=01S-190226-1A0101-0.26-3596-2061-157.7-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YC009XFAQ*=01S-190226-2B0102-0.26-3596-2061-157.3-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YC009XGV5*=01S-190226-2B0102-0.25-3596-2065-157.2-25-30-150327"
"#0Z1915132PC   ###*Z00 B1Y900NAUDW*=01S-190226-1A0202-0.25-3596-2061-157.3-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YC009XH0I*=01S-190226-2B0202-0.27-3595-2062-158.0-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YC009XGX7*=01S-190226-2B0102-0.25-3596-2063-157.5-25-30-150327"
"#0Z1915132PC   ###*Z00 B1Y900NAUI.*=01S-190226-1A0102-0.25-3596-2063-157.8-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YC009XF9P*=01S-190226-2B0202-0.26-3596-2064-157.2-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YE006LDJK*=01S-190226-3B0202-0.26-3595-2064-157.7-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YC009XG9Q*=01S-190226-2B0202-0.26-3596-2068-157.6-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YC009XFCS*=01S-190226-2B0102-0.26-3595-2067-158.2-25-30-150327"
"#0Z1915132PC   ###*Z00 B1Y900NAUP1*=01S-190226-1A0102-0.26-3596-2066-158.3-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YC009XFDT*=01S-190226-2B0102-0.26-3596-2073-157.4-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YE006FDMH*=01S-180226-3B0102-0.25-3596-2068-157.6-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YE006FDTO*=01S-180226-3B0101-0.24-3596-2068-157.6-25-30-140327"
"#0Z1915132PC   ###*Z00 B1Y900N26J6*=01S-180226-1A0101-0.25-3595-2069-158.4-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YC009UWH4*=01S-180226-2B0102-0.23-3596-2069-158.3-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YE006FDRM*=01S-180226-3B0102-0.24-3596-2065-157.7-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YD006FG41*=01S-180226-3A0102-0.28-3597-2072-157.5-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YE006FE62*=01S-180226-3B0102-0.25-3596-2065-157.4-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YD006FFLH*=01S-180226-3A0102-0.25-3597-2069-157.0-25-30-140327"
